"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","hezardastan",,,,"User:","erfan"
"Cmdline:","dstat -lcmdrsyTt --full --out memcached/dtat-result-slim.csv",,,,"Date:","31 May 2022 11:48:33 +0430"
"load avg",,,"total cpu usage",,,,,"memory usage",,,,"dsk/loop0",,"dsk/loop1",,"dsk/loop10",,"dsk/loop11",,"dsk/loop12",,"dsk/loop13",,"dsk/loop14",,"dsk/loop15",,"dsk/loop16",,"dsk/loop17",,"dsk/loop18",,"dsk/loop19",,"dsk/loop2",,"dsk/loop20",,"dsk/loop21",,"dsk/loop22",,"dsk/loop23",,"dsk/loop24",,"dsk/loop25",,"dsk/loop26",,"dsk/loop27",,"dsk/loop28",,"dsk/loop29",,"dsk/loop3",,"dsk/loop30",,"dsk/loop31",,"dsk/loop4",,"dsk/loop5",,"dsk/loop6",,"dsk/loop7",,"dsk/loop8",,"dsk/loop9",,"dsk/sda",,"dsk/sdb",,"io/loop0",,"io/loop1",,"io/loop10",,"io/loop11",,"io/loop12",,"io/loop13",,"io/loop14",,"io/loop15",,"io/loop16",,"io/loop17",,"io/loop18",,"io/loop19",,"io/loop2",,"io/loop20",,"io/loop21",,"io/loop22",,"io/loop23",,"io/loop24",,"io/loop25",,"io/loop26",,"io/loop27",,"io/loop28",,"io/loop29",,"io/loop3",,"io/loop30",,"io/loop31",,"io/loop4",,"io/loop5",,"io/loop6",,"io/loop7",,"io/loop8",,"io/loop9",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
2.930,2.040,1.590,32.358,30.268,37.375,0,0,4178759680,4538576896,488316928,7177445376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,5341,164204,1653981522.434,31-05 11:48:42
2.930,2.040,1.590,33.501,29.219,37.280,0,0,4172673024,4544663552,488316928,7177445376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,5172,135110,1653981523.434,31-05 11:48:43
2.930,2.040,1.590,33.863,29.933,36.204,0,0,4174655488,4542664704,488316928,7179558912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,5146,117823,1653981524.434,31-05 11:48:44
3.340,2.140,1.620,34.673,29.481,35.846,0,0,4169928704,4547362816,488325120,7175380992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2147479552,5295,107973,1653981525.434,31-05 11:48:45
3.340,2.140,1.620,35.833,28.500,35.667,0,0,4170366976,4546662400,488325120,7175643136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,5397,106278,1653981526.434,31-05 11:48:46
3.340,2.140,1.620,34.422,30.653,34.925,0,0,4182257664,4534743040,488325120,7179194368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,5152,89544,1653981527.434,31-05 11:48:47
3.340,2.140,1.620,34.946,28.941,36.113,0,0,4181045248,4535934976,488325120,7177068544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,4999,122572,1653981528.434,31-05 11:48:48
3.340,2.140,1.620,17.731,15.798,66.471,0,0,4178243584,4538736640,488325120,7173873664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147479552,3664,160407,1653981529.434,31-05 11:48:49
3.070,2.110,1.620,5.055,2.527,92.165,0.253,0,4171395072,4545916928,488386560,7173877760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,2147479552,5116,12377,1653981530.434,31-05 11:48:50
3.070,2.110,1.620,4.954,3.107,91.856,0.084,0,4156960768,4560556032,488407040,7171706880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,2147479552,4353,8958,1653981531.434,31-05 11:48:51
